db_col_name,csv_col_name
Extended_Debt_Code,Extended_Debt_Code
Client_Code,Client_Code
Client_Group,Client_Group
POI_Date,POI_Date
User,User
Type,Type
POI_Completed,POI_Completed
No_Answer_busy,No_Answer_busy
Left_Message,Left_Message
Wrong_Number,Wrong_Number
Disconnected_Number,Disconnected_Number
Left_Number_On_Voicemail,Left_Number_On_Voicemail
No_Message_Left,No_Message_Left
Customer_Terminated_Call,Customer_Terminated_Call
Client_Revealed,Client_Revealed
Debtor_Code,Debtor_Code
ZID,ZID
